1549555999,,
58.58,1877,
58.28,1878,
58.02,1879,
57.73,1880,
57.5,1881,
57.37,1882,
57.2,1883,
57.1,1884,
57.02,1885,
56.92,1886,
56.88,1887,
56.83,1888,
56.98,1889,
57.17,1890,
57.38,1891,
57.62,1892,
57.9,1893,
58.17,1894,
58.4,1895,
58.67,1896,
58.9,1897,
59.15,1898,
59.35,1899,
59.52,1900,
59.58,1901,
59.65,1902,
59.7,1903,
59.78,1904,
59.9,1905,
60.03,1906,
60.22,1907,
60.4,1908,
60.68,1909,
61,1910,
61.33,1911,
61.68,1912,
62.08,1913,
62.48,1914,
62.97,1915,
63.45,1916,
63.9,1917,
64.37,1918,
64.83,1919,
65.27,1920,
65.67,1921,
66.08,1922,
66.52,1923,
66.92,1924,
67.32,1925,
67.73,1926,
68.1,1927,
68.43,1928,
68.82,1929,
69.18,1930,
69.55,1931,
69.95,1932,
70.35,1933,
70.77,1934,
71.25,1935,
71.73,1936,
72.18,1937,
72.58,1938,
72.95,1939,
73.45,1940,
73.93,1941,
74.27,1942,
74.62,1943,
74.97,1944,
75.33,1945,
75.77,1946,
76.22,1947,
76.75,1948,
77.13,1949,
77.53,1950,
77.97,1951,
78.38,1952,
78.85,1953,
79.3,1954,
79.75,1955,
80.17,1956,
80.58,1957,
80.9,1958,
81.07,1959,
81.23,1960,
81.38,1961,
81.55,1962,
81.72,1963,
81.77,1964,
81.75,1965,
81.73,1966,
81.68,1967,
81.63,1968,
81.57,1969,
81.5,1970,
81.33,1971,
81.17,1972,
81.03,1973,
80.92,1974,
80.77,1975,
80.62,1976,
80.43,1977,
80.23,1978,
80.03,1979,
79.88,1980,
79.67,1981,
79.45,1982,
79.23,1983,
79.02,1984,
78.78,1985,
78.55,1986,
78.33,1987,
78.13,1988,
77.95,1989,
77.7,1990,
77.45,1991,
77.22,1992,
77,1993,
76.78,1994,
76.58,1995,
76.35,1996,
76.1,1997,
75.85,1998,
75.58,1999,
75.2,2000,
74.77,2001,
74.33,2002,
74.08,2003,
73.83,2004,
73.57,2005,
73.3,2006,
73,2007,
72.65,2008,
72.3,2009,
71.92,2010,
71.52,2011,
71.13,2012,
70.7,2013,
70.27,2014,
69.82,2015,
69.33,2016,
68.85,2017,
68.45,2018,
68.23,2019,
68.02,2020,
67.82,2021,
67.6,2022,
67.4,2023,
67.37,2024,
67.38,2025,
67.38,2026,
67.4,2027,
67.42,2028,
67.45,2029,
67.47,2030,
67.57,2031,
67.65,2032,
67.68,2033,
67.73,2034,
67.77,2035,
67.83,2036,
67.95,2037,
68.1,2038,
68.27,2039,
68.42,2040,
68.63,2041,
68.87,2042,
69.1,2043,
69.35,2044,
69.57,2045,
69.75,2046,
69.9,2047,
70.03,2048,
70.12,2049,
70.28,2050,
70.45,2051,
70.58,2052,
70.72,2053,
70.83,2054,
70.88,2055,
71,2056,
71.15,2057,
71.33,2058,
71.53,2059,
71.78,2060,
72.07,2061,
72.35,2062,
72.47,2063,
72.53,2064,
72.58,2065,
72.58,2066,
72.58,2067,
72.58,2068,
72.57,2069,
72.55,2070,
72.53,2071,
72.48,2072,
72.45,2073,
72.47,2074,
72.48,2075,
72.57,2076,
72.65,2077,
72.73,2078,
72.82,2079,
72.9,2080,
73,2081,
73.08,2082,
73.15,2083,
73.22,2084,
73.28,2085,
73.37,2086,
73.43,2087,
73.5,2088,
73.57,2089,
73.63,2090,
73.7,2091,
73.75,2092,
73.78,2093,
73.83,2094,
73.88,2095,
73.93,2096,
73.93,2097,
73.87,2098,
73.82,2099,
73.77,2100,
73.73,2101,
